,selling_price,km_driven,engine,Automatic,Manual,Diesel,age
1500,5.45,36000.0,1248.0,0,1,1,7.0
1501,5.0,50000.0,998.0,0,1,0,3.0
1502,7.0,40000.0,1598.0,1,0,0,4.0
1503,2.3,25000.0,1199.0,0,1,0,9.0
1504,2.5,110000.0,998.0,1,0,0,8.0
1505,5.25,72909.0,1462.0,0,1,0,7.0
1506,9.6,38425.0,1582.0,0,1,1,5.0
1507,25.5,32000.0,3198.0,1,0,1,5.0
1508,7.0,50000.0,1197.0,0,1,0,4.0
1509,1.55,80000.0,1405.0,0,1,1,12.0
1510,2.2,61000.0,1086.0,0,1,0,2.0
1511,6.69,74014.0,1248.0,0,1,1,5.0
1512,3.15,76000.0,998.0,0,1,0,8.0
1513,12.4,15000.0,1582.0,0,1,1,4.0
1514,1.7,70000.0,814.0,0,1,0,10.0
1515,2.9,35100.0,998.0,0,1,0,7.0
1516,2.15,120000.0,1493.0,0,1,1,14.0
1517,1.3,89562.0,1599.0,0,1,0,14.0
1518,8.5,60000.0,1248.0,0,1,1,4.0
1519,4.9,22000.0,1197.0,0,1,0,5.0
1520,28.9,57000.0,2967.0,1,0,1,9.0
1521,2.4,145000.0,1399.0,0,1,1,9.0
1522,3.3,70000.0,1248.0,0,1,1,9.0
1523,0.95,97000.0,796.0,0,1,0,14.0
1524,5.25,22681.0,1373.0,0,1,0,8.0
1525,3.5,110000.0,1364.0,0,1,1,9.0
1526,4.49,40001.0,1496.0,0,1,0,6.0
1527,3.9,96000.0,1598.0,0,1,0,8.0
1528,5.75,27000.0,1197.0,0,1,0,5.0
1529,4.1,72000.0,1248.0,0,1,1,9.0
1530,10.15,68000.0,1477.4136,1,0,1,11.0
1531,5.5,57212.0,1396.0,0,1,1,8.0
1532,4.0,50000.0,1197.0,0,1,0,8.0
1533,6.6,50000.0,1197.0,0,1,0,4.0
1534,7.0,60000.0,1248.0,0,1,1,4.0
1535,1.1,100000.0,1248.0,0,1,1,12.0
1536,2.0,39513.0,998.0,0,1,0,11.0
1537,8.65,40000.0,1248.0,0,1,1,5.0
1538,2.0,40000.0,1199.0,0,1,0,7.0
1539,6.5,8000.0,1197.0,0,1,0,2.0
1540,9.0,120000.0,2179.0,0,1,1,8.0
1541,6.25,15659.0,1197.0,0,1,0,5.0
1542,3.9,150000.0,1896.0,0,1,1,12.0
1543,4.0,50000.0,998.0,0,1,0,7.0
1544,11.75,65000.0,1997.0,1,0,1,5.0
1545,2.5,80000.0,799.0,0,1,0,6.0
1546,9.5,3800.0,998.0,0,1,0,3.0
1547,5.1,54000.0,1198.0,0,1,0,6.0
1548,44.0,22000.0,1995.0,1,0,1,4.0
1549,3.45,25000.0,998.0,0,1,0,5.0
1550,2.3,95000.0,1399.0,0,1,1,13.0
1551,2.35,61000.0,1198.0,0,1,0,12.0
1552,10.75,65000.0,2143.0,1,0,1,8.0
1553,3.0,25000.0,999.0,0,1,0,6.0
1554,2.25,64000.0,998.0,0,1,0,11.0
1555,8.0,90000.0,1248.0,0,1,1,4.0
1556,10.25,57000.0,2179.0,0,1,1,4.0
1557,2.91,51000.0,1197.0,0,1,0,10.0
1558,0.82608,35000.0,624.0,0,1,0,8.0
1559,6.2,40000.0,1498.0,0,1,1,7.0
1560,1.95,47000.0,1197.0,0,1,0,11.0
1561,3.7,48987.0,1197.0,0,1,0,9.0
1562,6.9,25000.0,1248.0,0,1,1,4.0
1563,3.9,30000.0,1197.0,0,1,0,9.0
1564,5.5,80000.0,2179.0,0,1,1,10.0
1565,10.5,54000.0,1591.0,0,1,0,5.0
1566,2.3,90000.0,2523.0,0,1,1,14.0
1567,1.75,75001.0,796.0,0,1,0,8.0
1568,2.5,100000.0,1399.0,0,1,1,9.0
1569,5.75,42000.0,1197.0,1,0,0,8.0
1570,3.8,32013.0,998.0,0,1,0,5.0
1571,5.5,80000.0,1120.0,0,1,1,6.0
1572,2.4,30000.0,998.0,0,1,0,7.0
1573,11.51,55766.0,2179.0,0,1,1,6.0
1574,2.45,70000.0,998.0,0,1,0,8.0
1575,10.0,40000.0,1497.0,1,0,1,4.0
1576,9.43,118500.0,1461.0,0,1,1,6.0
1577,5.0,42000.0,1461.0,0,1,1,8.0
1578,3.5,51000.0,1248.0,0,1,1,6.0
1579,5.0,120000.0,2523.0,0,1,1,9.0
1580,36.5,10000.0,1995.0,1,0,1,3.0
1581,5.7,32000.0,1248.0,0,1,1,7.0
1582,10.0,15000.0,1330.0,0,1,0,2.0
1583,11.4,13000.0,1497.0,0,1,0,3.0
1584,18.9,41000.0,1995.0,1,0,1,8.0
1585,7.75,44000.0,1373.0,0,1,0,5.0
1586,4.0,50000.0,1193.0,0,1,0,7.0
1587,3.2,40000.0,1197.0,0,1,0,8.0
1588,14.0,120000.0,2179.0,1,0,1,6.0
1589,7.0,5000.0,1197.0,1,0,0,4.0
1590,8.0,80000.0,2523.0,0,1,1,7.0
1591,4.95,68000.0,1461.0,0,1,1,8.0
1592,21.0,50000.0,1968.0,1,0,1,10.0
1593,5.3,23414.0,1197.0,0,1,0,3.0
1594,20.9,85000.0,2967.0,1,0,1,9.0
1595,13.6,68000.0,2393.0,0,1,1,5.0
1596,0.42,90000.0,1193.0,0,1,0,14.0
1597,3.5,15000.0,998.0,0,1,0,7.0
1598,7.99,50000.0,2179.0,0,1,1,7.0
1599,3.5,110000.0,1493.0,0,1,1,13.0
1600,7.4,70000.0,2494.0,0,1,1,8.0
1601,6.2,30000.0,2523.0,0,1,1,3.0
1602,8.9,67000.0,2148.0,1,0,1,10.0
1603,3.5,23970.0,998.0,0,1,0,8.0
1604,3.8,60000.0,1199.0,0,1,0,5.0
1605,45.0,56000.0,2987.0,1,0,1,7.0
1606,21.5,52111.0,2179.0,1,0,1,7.0
1607,3.0,100000.0,1493.0,0,1,1,8.0
1608,6.0,10000.0,1197.0,0,1,0,3.0
1609,5.0,30000.0,1248.0,0,1,1,8.0
1610,15.0,50000.0,2179.0,0,1,1,5.0
1611,4.9,50000.0,1197.0,0,1,0,7.0
1612,3.75,55000.0,1498.0,0,1,1,8.0
1613,10.0,50000.0,2179.0,0,1,1,6.0
1614,15.0,50000.0,2393.0,0,1,1,4.0
1615,2.65,40000.0,998.0,0,1,0,6.0
1616,14.5,45000.0,1968.0,1,0,1,9.0
1617,4.9,107000.0,1248.0,0,1,1,5.0
1618,2.6,120000.0,998.0,0,1,0,10.0
1619,3.25,68000.0,1497.0,0,1,0,12.0
1620,5.9,70000.0,1396.0,0,1,1,7.0
1621,15.0,35512.0,2755.0,1,0,1,6.0
1622,4.5,68240.0,2956.0,0,1,1,10.0
1623,8.75,51000.0,1396.0,0,1,1,5.0
1624,4.5,50000.0,1197.0,0,1,0,7.0
1625,8.5,60000.0,1396.0,0,1,1,5.0
1626,2.8,37000.0,1193.0,0,1,0,7.0
1627,8.3,4500.0,1462.0,0,1,0,2.0
1628,8.29,100000.0,2179.0,0,1,1,6.0
1629,15.0,20000.0,1798.0,0,1,0,6.0
1630,4.5,50000.0,1591.0,0,1,0,10.0
1631,6.9,120000.0,2179.0,0,1,1,6.0
1632,5.75,59250.0,1497.0,0,1,0,8.0
1633,5.0,31799.0,1197.0,0,1,0,4.0
1634,7.0,3500.0,1248.0,0,1,1,3.0
1635,3.0,15000.0,998.0,0,1,0,7.0
1636,22.0,155000.0,4134.0,1,0,1,12.0
1637,3.75,42000.0,1598.0,0,1,0,9.0
1638,8.5,50000.0,2179.0,0,1,1,4.0
1639,5.75,53000.0,1197.0,0,1,0,5.0
1640,5.0,56000.0,1197.0,0,1,0,4.0
1641,8.5,35000.0,1493.0,0,1,1,3.0
1642,8.15,70000.0,1591.0,0,1,0,6.0
1643,3.0,100000.0,2179.0,0,1,1,11.0
1644,3.65,50000.0,1197.0,0,1,0,8.0
1645,1.9,95000.0,998.0,0,1,0,10.0
1646,9.0,50000.0,1248.0,0,1,1,5.0
1647,4.75,62258.0,1198.0,1,0,0,7.0
1648,13.0,52000.0,2694.0,0,1,0,6.0
1649,4.45,59000.0,1598.0,1,0,0,8.0
1650,14.45,97000.0,2477.0,1,0,1,7.0
1651,10.0,10000.0,1591.0,0,1,0,6.0
1652,7.5,70000.0,2359.0,1,0,0,10.0
1653,3.95,37000.0,1199.0,0,1,0,5.0
1654,3.5,80000.0,1248.0,0,1,1,9.0
1655,4.0,50000.0,1047.0,0,1,1,3.0
1656,4.75,15000.0,998.0,0,1,0,3.0
1657,6.7,70000.0,1493.0,0,1,1,4.0
1658,5.24,20000.0,1197.0,0,1,0,4.0
1659,9.9,110000.0,2179.0,0,1,1,5.0
1660,5.0,20000.0,1120.0,0,1,1,7.0
1661,4.8,60000.0,2200.0,0,1,1,9.0
1662,17.5,20000.0,1956.0,0,1,1,3.0
1663,14.5,130000.0,2982.0,1,0,1,10.0
1664,2.0,20000.0,1197.0,0,1,0,13.0
1665,3.55,67000.0,1396.0,0,1,1,8.0
1666,2.0,140000.0,1596.0,0,1,0,12.0
1667,5.3,38000.0,1248.0,0,1,1,7.0
1668,1.2,24000.0,995.0,0,1,0,13.0
1669,2.9,60000.0,1248.0,0,1,1,10.0
1670,15.0,50000.0,2694.0,0,1,0,5.0
1671,8.5,32440.0,1461.0,0,1,1,4.0
1672,6.45,40000.0,1197.0,0,1,0,4.0
1673,4.4,70000.0,1498.0,0,1,1,6.0
1674,5.9,37000.0,1498.0,0,1,1,8.0
1675,3.5,40000.0,1197.0,0,1,0,7.0
1676,1.9,83000.0,796.0,0,1,0,12.0
1677,5.5,80000.0,1248.0,0,1,1,5.0
1678,8.38,35000.0,1248.0,0,1,1,6.0
1679,5.75,30000.0,1197.0,1,0,0,4.0
1680,6.0,200000.0,2494.0,0,1,1,14.0
1681,6.4,50000.0,1368.0,0,1,0,6.0
1682,3.45,72000.0,2362.0,0,1,0,2.0
1683,1.95,54000.0,1399.0,0,1,1,9.0
1684,17.9,52600.0,1995.0,1,0,1,5.0
1685,27.0,67563.0,2755.0,1,0,1,5.0
1686,1.95,43705.0,1199.0,0,1,0,7.0
1687,1.0,80000.0,1405.0,0,1,1,11.0
1688,22.5,50000.0,1995.0,1,0,1,6.0
1689,16.99,64500.0,2494.0,1,0,0,7.0
1690,5.15,10000.0,1199.0,0,1,0,3.0
1691,5.3,11500.0,1086.0,0,1,0,3.0
1692,4.25,54000.0,2498.0,0,1,1,9.0
1693,5.7,30000.0,1197.0,0,1,0,4.0
1694,4.3,54000.0,1186.0,0,1,1,4.0
1695,11.85,9500.0,1462.0,1,0,0,2.0
1696,2.8,120000.0,1198.0,0,1,0,7.0
1697,7.2,50000.0,1186.0,0,1,1,3.0
1698,6.8,50000.0,1248.0,0,1,1,5.0
1699,17.9,11002.0,1451.0,1,0,0,3.0
1700,6.0,75000.0,2494.0,0,1,1,9.0
1701,5.5,40000.0,1197.0,1,0,0,3.0
1702,4.5,120000.0,1498.0,0,1,1,11.0
1703,6.5,100000.0,2179.0,0,1,1,6.0
1704,3.2,61000.0,1086.0,0,1,0,8.0
1705,3.9,47000.0,1598.0,0,1,0,9.0
1706,7.35,51000.0,2179.0,0,1,1,8.0
1707,7.41,53000.0,1497.0,1,0,0,7.0
1708,3.65,75000.0,1582.0,1,0,1,11.0
1709,9.5,110000.0,1997.0,0,1,1,7.0
1710,4.2,36500.0,1199.0,0,1,0,4.0
1711,5.35,48200.0,1248.0,0,1,1,7.0
1712,3.0,115000.0,1248.0,0,1,1,10.0
1713,5.5,45000.0,1248.0,0,1,1,6.0
1714,1.95,61000.0,998.0,0,1,0,12.0
1715,6.1,35000.0,1248.0,0,1,1,6.0
1716,10.75,42545.0,1998.0,1,0,1,11.0
1717,25.0,19000.0,2143.0,1,0,1,6.0
1718,3.48,53526.0,1198.0,0,1,0,7.0
1719,9.5,90000.0,2494.0,0,1,1,7.0
1720,3.1,90000.0,1248.0,0,1,1,8.0
1721,21.5,50000.0,1991.0,1,0,0,6.0
1722,5.11,35000.0,1197.0,1,0,0,5.0
1723,15.5,15200.0,1956.0,0,1,1,3.0
1724,6.0,120000.0,2179.0,0,1,1,8.0
1725,5.2,60000.0,2523.0,0,1,1,10.0
1726,5.1,57000.0,1493.0,0,1,1,6.0
1727,3.7,10000.0,796.0,0,1,0,2.0
1728,5.5,60000.0,1197.0,0,1,0,5.0
1729,3.45,60000.0,2354.0,1,0,0,14.0
1730,2.0,35000.0,1248.0,0,1,1,9.0
1731,7.5,6700.0,1198.0,0,1,0,3.0
1732,3.5,65000.0,1248.0,0,1,1,9.0
1733,6.1,49599.0,1591.0,1,0,0,8.0
1734,3.1,20000.0,796.0,0,1,0,4.0
1735,7.5,38000.0,1598.0,0,1,1,6.0
1736,3.3,60000.0,1198.0,0,1,0,8.0
1737,4.0,49955.0,998.0,0,1,0,7.0
1738,6.0,110000.0,1498.0,0,1,1,7.0
1739,3.0,70000.0,1498.0,0,1,0,11.0
1740,8.5,64000.0,1498.0,0,1,1,3.0
1741,7.0,66717.0,1968.0,0,1,1,8.0
1742,26.5,49000.0,1395.0,1,0,0,5.0
1743,2.5,242924.0,1198.0,0,1,0,10.0
1744,4.5,56896.0,1461.0,0,1,1,8.0
1745,6.25,35000.0,1197.0,0,1,0,5.0
1746,4.5,15000.0,998.0,1,0,0,4.0
1747,5.7,35000.0,1199.0,0,1,0,5.0
1748,3.25,60000.0,998.0,0,1,0,7.0
1749,8.25,80000.0,1997.0,0,1,1,7.0
1750,7.4,70000.0,1248.0,0,1,1,5.0
1751,3.5,100000.0,1248.0,0,1,1,8.0
1752,2.85,31000.0,1198.0,0,1,0,5.0
1753,5.0,5000.0,1086.0,0,1,0,4.0
1754,3.25,40000.0,1196.0,0,1,0,5.0
1755,2.6,10000.0,796.0,0,1,0,5.0
1756,7.8,40000.0,1461.0,0,1,1,6.0
1757,1.35,48156.0,796.0,0,1,0,12.0
1758,6.0,46000.0,1248.0,0,1,1,6.0
1759,2.8,44000.0,1197.0,0,1,0,11.0
1760,8.75,48959.0,1497.0,0,1,0,4.0
1761,4.75,53200.0,1198.0,0,1,0,5.0
1762,4.5,36713.0,1197.0,0,1,0,6.0
1763,1.25,58000.0,998.0,0,1,0,14.0
1764,2.9,60000.0,1248.0,0,1,1,10.0
1765,1.5,60000.0,1086.0,0,1,0,12.0
1766,4.5,59000.0,1598.0,0,1,0,8.0
1767,6.5,100000.0,1248.0,0,1,1,6.0
1768,17.5,55000.0,1997.0,1,0,0,5.0
1769,3.0,110000.0,1197.0,0,1,0,10.0
1770,16.7,30000.0,2179.0,0,1,1,3.0
1771,2.1,70000.0,1405.0,0,1,1,10.0
1772,5.85,15000.0,1197.0,0,1,0,4.0
1773,4.0,100000.0,2523.0,0,1,1,8.0
1774,3.0,100000.0,2489.0,0,1,1,12.0
1775,4.75,40266.0,1199.0,0,1,1,8.0
1776,3.65,57432.0,1198.0,0,1,0,8.0
1777,5.6,40000.0,1197.0,0,1,0,6.0
1778,6.5,50000.0,1396.0,0,1,1,6.0
1779,5.95,40000.0,1248.0,0,1,1,6.0
1780,4.65,64532.0,1498.0,0,1,1,8.0
1781,6.5,39601.0,1496.0,0,1,0,5.0
1782,4.5,28000.0,1198.0,0,1,0,7.0
1783,6.25,50000.0,1197.0,0,1,0,4.0
1784,8.1,50000.0,1461.0,0,1,1,4.0
1785,1.8,90000.0,998.0,0,1,0,11.0
1786,3.95,56000.0,1598.0,0,1,0,9.0
1787,8.0,80000.0,1498.0,0,1,1,5.0
1788,1.8,120000.0,936.0,0,1,1,5.0
1789,3.0,15000.0,999.0,0,1,0,5.0
1790,1.34,80000.0,1405.0,0,1,1,12.0
1791,6.1,80000.0,1248.0,1,0,1,5.0
1792,5.0,30000.0,1198.0,0,1,0,4.0
1793,7.2,75000.0,1248.0,0,1,1,7.0
1794,3.5,30000.0,793.0,0,1,1,5.0
1795,1.5,100000.0,1061.0,0,1,0,14.0
1796,2.1,110000.0,1248.0,0,1,1,11.0
1797,7.0,59000.0,1498.0,0,1,1,7.0
1798,2.25,160000.0,1399.0,0,1,1,11.0
1799,7.0,50000.0,1248.0,0,1,1,6.0
1800,2.8,10000.0,1199.0,0,1,0,9.0
1801,5.65,110000.0,1248.0,0,1,1,7.0
1802,4.11,47532.0,1197.0,0,1,0,7.0
1803,1.2,102558.0,1061.0,0,1,0,13.0
1804,1.7,40000.0,814.0,0,1,0,9.0
1805,6.9,66000.0,1493.0,0,1,1,5.0
1806,1.9,35000.0,1197.0,0,1,0,12.0
1807,9.0,110000.0,2494.0,0,1,1,8.0
1808,2.85,80000.0,1248.0,0,1,1,11.0
1809,24.0,34000.0,2494.0,1,0,0,5.0
1810,2.0,190000.0,1405.0,0,1,1,8.0
1811,5.7,27000.0,1197.0,0,1,0,3.0
1812,13.75,39000.0,2143.0,1,0,1,9.0
1813,8.51,48500.0,2179.0,0,1,1,6.0
1814,6.0,40000.0,1498.0,0,1,1,6.0
1815,5.0,80000.0,1364.0,0,1,1,10.0
1816,11.25,54000.0,1798.0,1,0,0,6.0
1817,5.3,20000.0,1197.0,0,1,0,3.0
1818,6.5,53000.0,1461.0,0,1,1,9.0
1819,6.0,36000.0,1248.0,0,1,1,5.0
1820,3.85,78000.0,1197.0,0,1,0,9.0
1821,8.5,26000.0,1199.0,0,1,0,3.0
1822,13.0,35000.0,1582.0,0,1,1,4.0
1823,4.85,24000.0,1197.0,0,1,0,6.0
1824,3.2,14400.0,998.0,0,1,0,5.0
1825,6.0,100000.0,2523.0,0,1,1,6.0
1826,3.6,5700.0,999.0,0,1,0,3.0
1827,4.75,100.0,1086.0,0,1,0,2.0
1828,15.0,200000.0,1995.0,1,0,1,10.0
1829,3.8,70000.0,1193.0,0,1,0,4.0
1830,10.5,127000.0,2982.0,0,1,1,11.0
1831,6.98,72000.0,1396.0,0,1,1,5.0
1832,5.0,60000.0,2609.0,0,1,1,12.0
1833,14.5,40000.0,2148.0,1,0,1,11.0
1834,5.9,14000.0,1197.0,0,1,0,4.0
1835,7.5,70000.0,1498.0,0,1,1,5.0
1836,2.9,120000.0,998.0,0,1,0,6.0
1837,8.75,50000.0,2494.0,0,1,1,8.0
1838,3.7,113000.0,1364.0,0,1,1,9.0
1839,3.0,60000.0,998.0,0,1,0,10.0
1840,3.0,120000.0,2499.0,0,1,1,14.0
1841,4.2,33537.0,1197.0,0,1,0,9.0
1842,4.0,12000.0,1198.0,0,1,0,5.0
1843,4.75,75000.0,1498.0,0,1,1,7.0
1844,6.0,40000.0,1197.0,0,1,0,6.0
1845,7.0,40000.0,1197.0,0,1,0,4.0
1846,4.0,45000.0,1598.0,0,1,1,7.0
1847,8.25,60000.0,1591.0,0,1,0,5.0
1848,4.5,80000.0,1461.0,0,1,1,9.0
1849,5.0,70000.0,1497.0,0,1,0,7.0
1850,7.75,70000.0,1582.0,0,1,1,7.0
1851,5.0,25000.0,1199.0,0,1,0,5.0
1852,5.4,50000.0,1499.0,0,1,0,7.0
1853,3.8,49000.0,1248.0,0,1,1,7.0
1854,4.5,10000.0,1199.0,0,1,0,5.0
1855,10.5,50000.0,1968.0,1,0,1,7.0
1856,7.8,51303.0,1498.0,0,1,1,6.0
1857,11.95,39000.0,1968.0,1,0,1,10.0
1858,17.0,50000.0,2993.0,1,0,1,10.0
1859,3.5,38000.0,1086.0,0,1,0,7.0
1860,5.61,42135.0,1498.0,0,1,1,7.0
1861,9.0,120000.0,1997.0,0,1,1,7.0
1862,2.5,60000.0,998.0,0,1,0,10.0
1863,4.0,20000.0,1198.0,0,1,0,7.0
1864,6.25,50000.0,1197.0,0,1,0,4.0
1865,5.5,3000.0,1199.0,0,1,0,3.0
1866,2.05,35760.0,998.0,0,1,0,12.0
1867,2.15,76000.0,936.0,0,1,1,10.0
1868,3.7,90000.0,1582.0,0,1,1,10.0
1869,12.75,80000.0,2179.0,1,0,1,9.0
1870,9.8,50000.0,1493.0,0,1,1,3.0
1871,3.49,100000.0,1968.0,1,0,1,11.0
1872,2.3,39000.0,1086.0,0,1,0,9.0
1873,4.0,63000.0,1248.0,0,1,1,5.0
1874,3.6,72000.0,1248.0,0,1,1,6.0
1875,2.85,50000.0,1461.0,0,1,1,9.0
1876,10.25,12000.0,1591.0,0,1,0,4.0
1877,5.0,70000.0,1248.0,0,1,1,8.0
1878,2.15,94494.0,814.0,0,1,0,7.0
1879,4.65,27233.0,1498.0,0,1,1,8.0
1880,13.0,100000.0,2982.0,1,0,1,10.0
1881,2.75,55000.0,998.0,0,1,0,9.0
1882,3.4,49364.0,1498.0,0,1,1,9.0
1883,4.68,64366.0,1248.0,0,1,1,7.0
1884,16.0,177000.0,2143.0,1,0,1,9.0
1885,5.5,30000.0,1396.0,0,1,1,7.0
1886,6.5,18000.0,1197.0,0,1,0,3.0
1887,3.4,30000.0,998.0,0,1,0,6.0
1888,9.5,70000.0,1582.0,0,1,1,6.0
1889,5.4,15000.0,1197.0,0,1,0,6.0
1890,5.0,80000.0,1998.0,0,1,1,8.0
1891,3.0,62256.0,1399.0,0,1,1,9.0
1892,3.1,89500.0,1498.0,0,1,1,11.0
1893,3.69,35000.0,1196.0,0,1,0,6.0
1894,5.25,34000.0,1199.0,0,1,0,6.0
1895,0.95,14000.0,624.0,0,1,0,10.0
1896,6.8,70000.0,1396.0,0,1,1,6.0
1897,4.65,68082.0,1248.0,0,1,1,7.0
1898,7.6,30000.0,1248.0,0,1,1,4.0
1899,9.5,38280.0,1591.0,0,1,0,3.0
1900,5.75,8073.0,1194.0,0,1,0,3.0
1901,2.5,150000.0,2489.0,0,1,1,12.0
1902,3.65,76826.0,1196.0,0,1,0,4.0
1903,20.0,70000.0,2696.0,1,0,1,4.0
1904,5.65,36000.0,1498.0,0,1,1,7.0
1905,6.5,50000.0,1498.0,0,1,1,5.0
1906,4.0,158000.0,2179.0,1,0,1,12.0
1907,6.5,15000.0,1197.0,1,0,0,3.0
1908,2.99,52000.0,1197.0,0,1,0,10.0
1909,23.75,40000.0,2967.0,1,0,1,8.0
1910,4.75,49000.0,1197.0,1,0,0,8.0
1911,3.0,15000.0,1199.0,0,1,0,11.0
1912,3.26,67000.0,1198.0,0,1,0,9.0
1913,10.35,8500.0,1598.0,1,0,0,3.0
1914,2.89,78000.0,1598.0,0,1,1,12.0
1915,23.4,67000.0,2953.0,1,0,1,6.0
1916,7.75,19000.0,1199.0,1,0,0,4.0
1917,3.5,80000.0,1598.0,0,1,1,11.0
1918,2.7,40000.0,796.0,0,1,0,4.0
1919,4.5,109000.0,1498.0,0,1,1,8.0
1920,6.4,13000.0,1373.0,0,1,0,7.0
1921,4.9,62220.0,1120.0,0,1,1,7.0
1922,4.0,50000.0,998.0,0,1,0,5.0
1923,8.35,90000.0,1498.0,0,1,1,5.0
1924,11.5,34000.0,1396.0,0,1,1,5.0
1925,6.25,28800.0,1598.0,1,0,0,7.0
1926,13.25,21000.0,2179.0,0,1,1,4.0
1927,6.6,56000.0,1497.0,0,1,0,6.0
1928,7.8,120000.0,2179.0,0,1,1,10.0
1929,4.8,184000.0,2494.0,0,1,1,14.0
1930,11.25,108000.0,2494.0,0,1,1,6.0
1931,2.8,33383.0,796.0,0,1,0,5.0
1932,6.0,40000.0,1197.0,0,1,0,3.0
1933,3.7,70000.0,1497.0,0,1,0,12.0
1934,5.0,90000.0,1248.0,0,1,1,6.0
1935,3.25,48000.0,999.0,0,1,0,9.0
1936,3.99,56000.0,1186.0,0,1,1,4.0
1937,4.65,15978.0,998.0,0,1,0,4.0
1938,5.95,87828.0,1497.0,0,1,0,7.0
1939,13.75,32000.0,1582.0,1,0,1,6.0
1940,12.0,30000.0,2179.0,0,1,1,4.0
1941,7.45,52000.0,1396.0,0,1,1,5.0
1942,18.9,28000.0,2755.0,1,0,1,4.0
1943,3.15,93500.0,1199.0,0,1,1,9.0
1944,0.85,22270.0,624.0,0,1,0,8.0
1945,17.0,64000.0,1968.0,1,0,1,8.0
1946,4.45,48003.0,2354.0,0,1,0,12.0
1947,2.0,102000.0,1197.0,0,1,0,12.0
1948,4.5,30000.0,1198.0,0,1,0,6.0
1949,7.25,70000.0,1598.0,0,1,1,7.0
1950,5.85,68500.0,1373.0,0,1,0,9.0
1951,2.4,120000.0,1405.0,0,1,1,8.0
1952,8.95,61000.0,1798.0,1,0,0,7.0
1953,6.5,6700.0,1197.0,0,1,0,5.0
1954,4.99,88000.0,2179.0,0,1,1,11.0
1955,5.6,25000.0,1198.0,0,1,0,8.0
1956,5.75,74000.0,1197.0,0,1,0,8.0
1957,8.0,100000.0,1248.0,0,1,1,5.0
1958,27.0,98000.0,2755.0,1,0,1,5.0
1959,9.7,21000.0,1999.0,0,1,0,5.0
1960,4.75,230000.0,2179.0,1,0,1,11.0
1961,12.35,112000.0,2477.0,0,1,1,8.0
1962,1.25,6000.0,624.0,0,1,0,10.0
1963,4.5,27000.0,1248.0,0,1,1,9.0
1964,8.95,13000.0,1497.0,1,0,0,6.0
1965,3.1,89000.0,998.0,0,1,0,8.0
1966,13.0,70000.0,1582.0,0,1,1,4.0
1967,19.75,16000.0,1798.0,1,0,0,4.0
1968,2.9,215000.0,1461.0,0,1,1,10.0
1969,4.5,57000.0,1396.0,0,1,1,9.0
1970,13.5,186000.0,2755.0,1,0,1,6.0
1971,3.85,41123.0,998.0,0,1,0,8.0
1972,59.5,1700.0,1968.0,1,0,1,2.0
1973,4.75,72000.0,1498.0,0,1,1,8.0
1974,2.5,90566.0,1399.0,0,1,1,10.0
1975,14.75,56000.0,2354.0,1,0,0,6.0
1976,8.5,51000.0,1968.0,1,0,1,8.0
1977,3.35,55000.0,998.0,0,1,0,7.0
1978,5.5,50000.0,1197.0,0,1,0,6.0
1979,20.45,70400.0,1995.0,1,0,1,8.0
1980,4.4,15000.0,998.0,0,1,0,5.0
1981,9.0,62000.0,1248.0,0,1,1,4.0
1982,10.25,45000.0,1582.0,1,0,1,7.0
1983,4.25,20000.0,1086.0,0,1,0,3.0
1984,1.25,68243.0,1086.0,0,1,0,14.0
1985,6.7,13000.0,1197.0,1,0,0,4.0
1986,4.9,42000.0,1197.0,0,1,0,7.0
1987,9.2,15700.0,1462.0,1,0,0,4.0
1988,5.25,50000.0,1197.0,1,0,0,7.0
1989,9.1,70000.0,1248.0,0,1,1,5.0
1990,2.25,50500.0,1368.0,0,1,0,11.0
1991,6.75,48448.0,1373.0,0,1,0,6.0
1992,11.85,21000.0,1497.0,1,0,0,4.0
1993,9.5,51000.0,1248.0,0,1,1,4.0
1994,3.15,14322.0,799.0,0,1,0,3.0
1995,7.5,64029.0,1497.0,0,1,0,6.0
1996,3.35,37809.0,1298.0,0,1,0,10.0
1997,4.0,35000.0,1248.0,0,1,1,13.0
1998,4.0,68200.0,1364.0,0,1,1,11.0
1999,4.5,29000.0,998.0,1,0,0,6.0
2000,9.51,33000.0,1497.0,1,0,1,4.0
2001,2.95,95518.0,999.0,0,1,0,6.0
2002,3.25,25978.0,998.0,0,1,0,8.0
2003,3.89,34900.0,1399.0,0,1,0,8.0
2004,11.45,15000.0,1497.0,1,0,0,3.0
2005,5.5,45000.0,1198.0,0,1,0,6.0
2006,5.3,15000.0,1199.0,0,1,0,3.0
2007,16.0,55000.0,1998.0,1,0,1,8.0
2008,4.85,34000.0,1598.0,0,1,1,8.0
2009,5.0,25000.0,998.0,1,0,0,5.0
2010,7.65,30000.0,1462.0,0,1,0,4.0
2011,3.6,66000.0,998.0,0,1,0,8.0
2012,18.95,7000.0,2393.0,0,1,1,5.0
2013,3.2,30000.0,1197.0,0,1,0,9.0
2014,13.35,17500.0,1368.0,0,1,0,4.0
2015,4.45,28000.0,1199.0,0,1,0,5.0
2016,2.0,87000.0,998.0,0,1,0,13.0
2017,11.0,70000.0,2143.0,1,0,1,11.0
2018,13.0,110000.0,2179.0,0,1,1,7.0
